#mu,eb,a_crit
0.880,0.46,0.070
0.960,0.79,0.014
0.950,0.75,0.022
0.900,0.06,0.134
0.930,0.31,0.079
0.950,0.76,0.020
0.910,0.24,0.098
0.960,0.80,0.013
0.780,0.36,0.095
0.940,0.45,0.059
0.920,0.28,0.087
0.790,0.67,0.030
0.880,0.47,0.064
0.850,0.75,0.021
0.950,0.77,0.020
0.870,0.05,0.150
0.760,0.09,0.182
0.940,0.46,0.056
0.930,0.32,0.079
0.950,0.78,0.015
0.840,0.42,0.075
0.750,0.05,0.194
0.910,0.25,0.097
0.810,0.33,0.099
0.880,0.48,0.064
0.790,0.68,0.029
0.920,0.29,0.086
0.820,0.21,0.132
0.830,0.27,0.113
0.950,0.79,0.014
0.850,0.76,0.020
0.940,0.47,0.054
0.660,0.21,0.145
0.950,0.80,0.014
0.930,0.33,0.075
0.880,0.49,0.063
0.970,0.00,0.093
0.910,0.26,0.094
0.920,0.30,0.087
0.940,0.48,0.053
0.900,0.07,0.132
0.770,0.20,0.145
0.780,0.37,0.092
0.880,0.50,0.060
0.930,0.34,0.075
0.850,0.77,0.019
0.790,0.69,0.027
0.940,0.49,0.052
0.810,0.34,0.097
0.910,0.27,0.093
0.920,0.31,0.083
0.880,0.51,0.054
0.840,0.43,0.071
0.930,0.35,0.074
0.940,0.50,0.051
0.870,0.06,0.143
0.960,0.00,0.107
0.970,0.01,0.095
0.850,0.78,0.018
0.660,0.22,0.132
0.920,0.32,0.080
0.910,0.28,0.091
0.790,0.70,0.027
0.880,0.52,0.057
0.930,0.36,0.072
0.940,0.51,0.050
0.810,0.35,0.095
0.900,0.08,0.129
0.830,0.28,0.108
0.840,0.44,0.074
0.880,0.53,0.058
0.920,0.33,0.082
0.780,0.38,0.087
0.940,0.52,0.050
0.910,0.29,0.089
0.930,0.37,0.071
0.770,0.21,0.143
0.970,0.02,0.091
0.850,0.79,0.017
0.960,0.01,0.104
0.940,0.53,0.049
0.790,0.71,0.026
0.880,0.54,0.057
0.920,0.34,0.078
0.930,0.38,0.070
0.820,0.22,0.126
0.810,0.36,0.091
0.910,0.30,0.087
0.840,0.45,0.073
0.850,0.80,0.017
0.980,0.06,0.078
0.940,0.54,0.047
0.760,0.10,0.174
0.880,0.55,0.046
0.930,0.39,0.067
0.920,0.35,0.078
0.830,0.29,0.107
0.940,0.55,0.046
0.910,0.31,0.086
0.780,0.39,0.085
0.870,0.07,0.143
0.900,0.09,0.129
0.750,0.06,0.192
0.810,0.37,0.088
0.880,0.56,0.048
0.970,0.03,0.091
0.940,0.56,0.045
0.960,0.02,0.105
0.920,0.36,0.074
0.930,0.40,0.067
0.840,0.46,0.064
0.880,0.57,0.049
0.790,0.72,0.025
0.770,0.22,0.135
0.910,0.32,0.085
0.940,0.57,0.042
0.980,0.07,0.076
0.820,0.23,0.124
0.930,0.41,0.065
0.810,0.38,0.081
0.940,0.58,0.042
0.920,0.37,0.073
0.880,0.58,0.049
0.910,0.33,0.082
0.830,0.30,0.106
0.970,0.04,0.090
0.790,0.73,0.024
0.940,0.59,0.041
0.930,0.42,0.063
0.880,0.59,0.048
0.900,0.10,0.127
0.960,0.03,0.101
0.840,0.47,0.071
0.920,0.38,0.074
0.760,0.11,0.172
0.940,0.60,0.040
0.910,0.34,0.081
0.870,0.08,0.140
0.780,0.40,0.085
0.980,0.08,0.074
0.930,0.43,0.063
0.790,0.74,0.023
0.810,0.39,0.081
0.940,0.61,0.039
0.880,0.60,0.048
0.920,0.39,0.071
0.970,0.05,0.089
0.820,0.24,0.124
0.930,0.44,0.060
0.910,0.35,0.079
0.790,0.75,0.022
0.770,0.23,0.135
0.830,0.31,0.101
0.840,0.48,0.062
0.880,0.61,0.046
0.940,0.62,0.037
0.920,0.40,0.068
0.980,0.09,0.074
0.930,0.45,0.060
0.960,0.04,0.099
0.880,0.62,0.044
0.910,0.36,0.077
0.790,0.76,0.021
0.940,0.63,0.036
0.900,0.11,0.124
0.810,0.40,0.081
0.970,0.06,0.087
0.920,0.41,0.068
0.880,0.63,0.044
0.940,0.64,0.035
0.930,0.46,0.058
0.790,0.77,0.020
0.760,0.12,0.172
0.840,0.49,0.063
0.910,0.37,0.076
0.860,0.00,0.170
0.780,0.41,0.081
0.820,0.25,0.121
0.830,0.32,0.100
0.750,0.07,0.188
0.980,0.10,0.074
0.940,0.65,0.033
0.880,0.64,0.042
0.920,0.42,0.067
0.930,0.47,0.057
0.770,0.24,0.132
0.810,0.41,0.080
0.910,0.38,0.074
0.960,0.05,0.099
0.940,0.66,0.033
0.790,0.78,0.020
0.880,0.65,0.028
0.970,0.07,0.086
0.930,0.48,0.057
0.920,0.43,0.064
0.870,0.09,0.140
0.940,0.67,0.032
0.880,0.66,0.027
0.900,0.12,0.123
0.910,0.39,0.074
0.940,0.68,0.030
0.980,0.11,0.074
0.930,0.49,0.055
0.880,0.67,0.026
0.920,0.44,0.064
0.940,0.69,0.029
0.840,0.50,0.061
0.880,0.68,0.033
0.910,0.40,0.071
0.930,0.50,0.053
0.940,0.70,0.029
0.960,0.06,0.097
0.920,0.45,0.062
0.810,0.42,0.076
0.970,0.08,0.086
0.790,0.79,0.019
0.780,0.42,0.077
0.880,0.69,0.025
0.980,0.12,0.072
0.820,0.26,0.115
0.940,0.71,0.027
0.910,0.41,0.070
0.840,0.51,0.065
0.930,0.51,0.053
0.830,0.33,0.097
0.920,0.46,0.062
0.940,0.72,0.026
0.880,0.70,0.024
0.900,0.13,0.122
0.790,0.80,0.018
0.770,0.25,0.127
0.810,0.43,0.074
0.940,0.73,0.025
0.930,0.52,0.052
0.760,0.13,0.166
0.880,0.71,0.023
0.910,0.42,0.068
0.920,0.47,0.059
0.940,0.74,0.025
0.980,0.13,0.070
0.970,0.09,0.086
0.840,0.52,0.056
0.880,0.72,0.022
0.930,0.53,0.050
0.960,0.07,0.095
0.940,0.75,0.023
0.990,0.28,0.045
0.910,0.43,0.067
0.920,0.48,0.059
0.880,0.73,0.021
0.870,0.10,0.139
0.940,0.76,0.022
0.980,0.14,0.068
0.930,0.54,0.048
0.860,0.01,0.161
0.780,0.43,0.072
0.840,0.53,0.055
0.940,0.77,0.021
0.880,0.74,0.021
0.910,0.44,0.065
0.920,0.49,0.058
0.830,0.34,0.095
0.930,0.55,0.048
0.990,0.29,0.045
0.980,0.15,0.068
0.940,0.78,0.020
0.900,0.14,0.121
0.880,0.75,0.020
0.750,0.08,0.187
0.970,0.10,0.084
0.820,0.27,0.115
0.770,0.26,0.125
0.940,0.79,0.015
0.960,0.08,0.095
0.910,0.45,0.065
0.930,0.56,0.047
0.880,0.76,0.019
0.920,0.50,0.057
0.840,0.54,0.058
0.940,0.80,0.018
0.990,0.30,0.044
0.760,0.14,0.165
0.780,0.44,0.071
0.880,0.77,0.026
0.930,0.57,0.046
0.910,0.46,0.064
0.900,0.15,0.118
0.920,0.51,0.055
0.980,0.16,0.068
0.880,0.78,0.017
0.930,0.58,0.044
0.970,0.11,0.084
0.880,0.79,0.017
0.840,0.55,0.053
0.830,0.35,0.096
0.990,0.31,0.043
0.920,0.52,0.054
0.910,0.47,0.064
0.880,0.80,0.016
0.960,0.09,0.095
0.930,0.59,0.044
0.980,0.17,0.066
0.900,0.16,0.117
0.920,0.53,0.052
0.910,0.48,0.060
0.820,0.28,0.110
0.950,0.00,0.115
0.780,0.45,0.071
0.990,0.32,0.043
0.770,0.27,0.119
0.800,0.00,0.190
0.930,0.60,0.042
0.920,0.54,0.051
0.910,0.49,0.060
0.970,0.12,0.082
0.840,0.56,0.038
0.930,0.61,0.041
0.990,0.33,0.042
0.900,0.17,0.115
0.980,0.18,0.067
0.920,0.55,0.050
0.760,0.15,0.161
0.930,0.62,0.039
0.860,0.02,0.161
0.910,0.50,0.057
0.830,0.36,0.092
0.960,0.10,0.092
0.870,0.11,0.137
0.820,0.29,0.108
0.980,0.19,0.066
0.840,0.57,0.037
0.930,0.63,0.039
0.990,0.34,0.041
0.920,0.56,0.048
0.950,0.01,0.114
0.910,0.51,0.055
0.890,0.00,0.147
0.900,0.18,0.112
0.970,0.13,0.081
0.780,0.46,0.053
0.750,0.09,0.184
0.930,0.64,0.037
0.920,0.57,0.047
0.770,0.28,0.119
0.990,0.35,0.040
0.910,0.52,0.055
0.930,0.65,0.035
0.980,0.20,0.065
0.920,0.58,0.045
0.970,0.14,0.078
0.960,0.11,0.091
0.930,0.66,0.035
0.840,0.58,0.037
0.900,0.19,0.111
0.910,0.53,0.054
0.920,0.59,0.045
0.930,0.67,0.032
0.950,0.02,0.109
0.990,0.36,0.040
0.910,0.54,0.052
0.800,0.01,0.189
0.920,0.60,0.043
0.980,0.21,0.063
0.930,0.68,0.032
0.840,0.59,0.036
0.820,0.30,0.103
0.780,0.47,0.052
0.770,0.29,0.113
0.970,0.15,0.079
0.900,0.20,0.109
0.830,0.37,0.091
0.910,0.55,0.049
0.890,0.01,0.147
0.990,0.37,0.039
0.930,0.69,0.029
0.920,0.61,0.041
0.960,0.12,0.091
0.760,0.16,0.158
0.910,0.56,0.049
0.930,0.70,0.030
0.980,0.22,0.063
0.870,0.12,0.136
0.920,0.62,0.041
0.840,0.60,0.035
0.930,0.71,0.029
0.990,0.38,0.038
0.900,0.21,0.108
0.910,0.57,0.049
0.950,0.03,0.109
0.930,0.72,0.026
0.920,0.63,0.039
0.980,0.23,0.062
0.970,0.16,0.078
0.820,0.31,0.103
0.999,0.50,0.010
0.780,0.48,0.050
0.830,0.38,0.086
0.930,0.73,0.024
0.999,0.51,0.010
0.920,0.64,0.039
0.990,0.39,0.038
0.960,0.13,0.089
0.980,0.24,0.061
0.999,0.52,0.009
0.900,0.22,0.108
0.840,0.61,0.034
0.770,0.30,0.112
0.930,0.74,0.026
0.860,0.03,0.160
0.920,0.65,0.037
0.999,0.53,0.009
0.930,0.75,0.024
0.890,0.02,0.146
0.999,0.54,0.009
0.990,0.40,0.037
0.760,0.17,0.149
0.980,0.25,0.060
0.970,0.17,0.077
0.920,0.66,0.036
0.999,0.55,0.009
0.930,0.76,0.023
0.750,0.10,0.177
0.950,0.04,0.108
0.999,0.56,0.009
0.820,0.32,0.099
0.800,0.02,0.185
0.900,0.23,0.103
0.920,0.67,0.034
0.830,0.39,0.084
0.980,0.26,0.059
0.930,0.77,0.021
0.780,0.49,0.049
0.999,0.57,0.007
0.990,0.41,0.036
0.840,0.62,0.033
0.960,0.14,0.089
0.999,0.58,0.007
0.930,0.78,0.021
0.920,0.68,0.033
0.980,0.27,0.058
0.999,0.59,0.007
0.930,0.79,0.020
0.770,0.31,0.106
0.920,0.69,0.032
0.990,0.42,0.035
0.970,0.18,0.076
0.999,0.60,0.007
0.930,0.80,0.014
0.900,0.24,0.101
0.870,0.13,0.134
0.980,0.28,0.056
0.920,0.70,0.031
0.999,0.61,0.007
0.990,0.43,0.034
0.950,0.05,0.104
0.920,0.71,0.030
0.890,0.03,0.145
0.980,0.29,0.055
0.840,0.63,0.044
0.960,0.15,0.086
0.999,0.62,0.007
0.830,0.40,0.080
0.900,0.25,0.100
0.970,0.19,0.075
0.990,0.44,0.034
0.920,0.72,0.029
0.999,0.63,0.006
0.980,0.30,0.053
0.999,0.64,0.006
0.820,0.33,0.099
0.840,0.64,0.031
0.920,0.73,0.027
0.780,0.50,0.048
0.999,0.65,0.006
0.940,0.00,0.117
0.770,0.32,0.107
0.990,0.45,0.034
0.920,0.74,0.027
0.980,0.31,0.055
0.999,0.66,0.006
0.900,0.26,0.096
0.760,0.18,0.152
0.950,0.06,0.106
0.999,0.67,0.006
0.860,0.04,0.159
0.920,0.75,0.025
0.830,0.41,0.083
0.960,0.16,0.086
0.970,0.20,0.074
0.980,0.32,0.053
0.990,0.46,0.033
0.999,0.68,0.005
0.840,0.65,0.030
0.920,0.76,0.024
0.999,0.69,0.005
0.999,0.70,0.005
0.920,0.77,0.023
0.980,0.33,0.052
0.900,0.27,0.095
0.999,0.71,0.005
0.990,0.47,0.032
0.780,0.51,0.047
0.890,0.04,0.145
0.960,0.17,0.083
0.870,0.14,0.133
0.999,0.72,0.005
0.820,0.34,0.096
0.920,0.78,0.022
0.770,0.33,0.101
0.800,0.03,0.181
0.840,0.66,0.029
0.999,0.73,0.005
0.920,0.79,0.015
0.750,0.11,0.176
0.999,0.74,0.004
0.980,0.34,0.051
0.970,0.21,0.073
0.940,0.01,0.117
0.990,0.48,0.031
0.999,0.75,0.004
0.950,0.07,0.103
0.999,0.76,0.004
0.830,0.42,0.077
0.900,0.28,0.095
0.960,0.18,0.083
0.999,0.77,0.004
0.980,0.35,0.051
0.760,0.19,0.147
0.970,0.22,0.072
0.990,0.49,0.030
0.999,0.78,0.004
0.999,0.79,0.003
0.999,0.80,0.003
0.980,0.36,0.049
0.960,0.19,0.082
0.990,0.50,0.030
0.970,0.23,0.069
0.900,0.29,0.090
0.840,0.67,0.028
0.820,0.35,0.098
0.780,0.52,0.046
0.770,0.34,0.098
0.980,0.37,0.048
0.890,0.05,0.142
0.990,0.51,0.029
0.830,0.43,0.076
0.950,0.08,0.102
0.970,0.24,0.069
0.940,0.02,0.117
0.980,0.38,0.048
0.900,0.30,0.090
0.840,0.68,0.027
0.990,0.52,0.029
0.970,0.25,0.067
0.980,0.39,0.046
0.960,0.20,0.082
0.990,0.53,0.028
0.760,0.20,0.146
0.860,0.05,0.154
0.820,0.36,0.093
0.840,0.69,0.026
0.780,0.53,0.045
0.750,0.12,0.174
0.980,0.40,0.045
0.900,0.31,0.088
0.970,0.26,0.067
0.990,0.54,0.027
0.870,0.15,0.130
0.960,0.21,0.079
0.800,0.04,0.181
0.830,0.44,0.070
0.980,0.41,0.045
0.990,0.55,0.022
0.950,0.09,0.102
0.770,0.35,0.090
0.970,0.27,0.066
0.940,0.03,0.116
0.900,0.32,0.087
0.990,0.56,0.022
0.980,0.42,0.043
0.890,0.06,0.139
0.960,0.22,0.078
0.990,0.57,0.021
0.980,0.43,0.043
0.970,0.28,0.064
0.900,0.33,0.087
0.990,0.58,0.021
0.960,0.23,0.077
0.820,0.37,0.090
0.980,0.44,0.042
0.950,0.10,0.099
0.970,0.29,0.063
0.990,0.59,0.020
0.840,0.70,0.025
0.830,0.45,0.069
0.760,0.21,0.142
0.940,0.04,0.115
0.990,0.60,0.020
0.780,0.54,0.044
0.960,0.24,0.075
0.900,0.34,0.084
0.980,0.45,0.042
0.970,0.30,0.063
0.770,0.36,0.096
0.840,0.71,0.024
0.990,0.61,0.019
0.980,0.46,0.039
0.890,0.07,0.138
0.970,0.31,0.060
0.750,0.13,0.166
0.960,0.25,0.074
0.990,0.62,0.019
0.900,0.35,0.079
0.820,0.38,0.086
0.840,0.72,0.023
0.980,0.47,0.040
0.990,0.63,0.019
0.830,0.46,0.068
0.970,0.32,0.059
0.780,0.55,0.042
0.950,0.11,0.099
0.960,0.26,0.072
0.870,0.16,0.129
0.990,0.64,0.018
0.860,0.06,0.152
0.840,0.73,0.023
0.940,0.05,0.114
0.980,0.48,0.040
0.800,0.05,0.176
0.990,0.65,0.018
0.970,0.33,0.059
0.770,0.37,0.085
0.960,0.27,0.070
0.820,0.39,0.086
0.760,0.22,0.137
0.980,0.49,0.038
0.970,0.34,0.057
0.840,0.74,0.022
0.830,0.47,0.066
0.990,0.66,0.008
0.750,0.14,0.165
0.780,0.56,0.041
0.960,0.28,0.069
0.890,0.08,0.133
0.980,0.50,0.037
0.970,0.35,0.056
0.950,0.12,0.098
0.990,0.67,0.008
0.870,0.17,0.126
0.820,0.40,0.081
0.840,0.75,0.021
0.960,0.29,0.068
0.990,0.68,0.008
0.980,0.51,0.036
0.770,0.38,0.084
0.940,0.06,0.111
0.860,0.07,0.145
0.970,0.36,0.056
0.990,0.69,0.008
0.980,0.52,0.036
0.840,0.76,0.020
0.960,0.30,0.068
0.780,0.57,0.041
0.990,0.70,0.008
0.970,0.37,0.056
0.990,0.71,0.007
0.950,0.13,0.097
0.830,0.48,0.066
0.990,0.72,0.008
0.980,0.53,0.035
0.820,0.41,0.086
0.970,0.38,0.053
0.960,0.31,0.066
0.770,0.39,0.090
0.840,0.77,0.019
0.990,0.73,0.007
0.890,0.09,0.132
0.760,0.23,0.135
0.780,0.58,0.039
0.990,0.74,0.007
0.980,0.54,0.034
0.970,0.39,0.052
0.940,0.07,0.111
0.870,0.18,0.123
0.960,0.32,0.066
0.990,0.75,0.007
0.980,0.55,0.032
0.800,0.06,0.176
0.970,0.40,0.053
0.990,0.76,0.007
0.840,0.78,0.019
0.960,0.33,0.065
0.990,0.77,0.006
0.950,0.14,0.095
0.980,0.56,0.032
0.820,0.42,0.077
0.830,0.49,0.060
0.770,0.40,0.080
0.970,0.41,0.050
0.990,0.78,0.006
0.840,0.79,0.018
0.980,0.57,0.031
0.990,0.79,0.006
0.970,0.42,0.050
0.990,0.80,0.006
0.960,0.34,0.062
0.780,0.59,0.038
0.860,0.08,0.143
0.940,0.08,0.109
0.890,0.10,0.133
0.820,0.43,0.076
0.840,0.80,0.017
0.980,0.58,0.031
0.870,0.19,0.120
0.970,0.43,0.049
0.830,0.50,0.060
0.960,0.35,0.062
0.950,0.15,0.093
0.760,0.24,0.135
0.980,0.59,0.029
0.770,0.41,0.076
0.970,0.44,0.048
0.940,0.09,0.107
0.980,0.60,0.029
0.960,0.36,0.060
0.780,0.60,0.037
0.970,0.45,0.046
0.999,0.00,0.016
0.980,0.61,0.028
0.960,0.37,0.058
0.970,0.46,0.046
0.830,0.51,0.055
0.820,0.44,0.073
0.980,0.62,0.025
0.890,0.11,0.129
0.770,0.42,0.076
0.950,0.16,0.092
0.999,0.01,0.016
0.970,0.47,0.045
0.980,0.63,0.026
0.960,0.38,0.059
0.800,0.07,0.174
0.870,0.20,0.120
0.940,0.10,0.108
0.760,0.25,0.128
0.780,0.61,0.036
0.999,0.02,0.016
0.970,0.48,0.044
0.830,0.52,0.054
0.980,0.64,0.025
0.820,0.45,0.071
0.960,0.39,0.056
0.970,0.49,0.043
0.980,0.65,0.024
0.770,0.43,0.072
0.970,0.50,0.042
0.960,0.40,0.056
0.980,0.66,0.019
0.950,0.17,0.092
0.999,0.03,0.016
0.970,0.51,0.041
0.980,0.67,0.017
0.830,0.53,0.056
0.860,0.09,0.143
0.780,0.62,0.036
0.890,0.12,0.127
0.940,0.11,0.105
0.960,0.41,0.055
0.999,0.04,0.016
0.820,0.46,0.066
0.970,0.52,0.039
0.980,0.68,0.022
0.770,0.44,0.056
0.999,0.05,0.016
0.850,0.00,0.166
0.970,0.53,0.038
0.960,0.42,0.053
0.980,0.69,0.018
0.760,0.26,0.121
0.830,0.54,0.041
0.999,0.06,0.016
0.980,0.70,0.017
0.970,0.54,0.038
0.780,0.63,0.034
0.960,0.43,0.053
0.950,0.18,0.091
0.980,0.71,0.016
0.820,0.47,0.064
0.870,0.21,0.119
0.970,0.55,0.037
0.980,0.72,0.016
0.940,0.12,0.104
0.960,0.44,0.051
0.800,0.08,0.172
0.970,0.56,0.036
0.999,0.07,0.016
0.830,0.55,0.040
0.980,0.73,0.015
0.890,0.13,0.126
0.950,0.19,0.088
0.770,0.45,0.055
0.980,0.74,0.015
0.970,0.57,0.036
0.780,0.64,0.033
0.960,0.45,0.052
0.980,0.75,0.014
0.820,0.48,0.064
0.970,0.58,0.035
0.980,0.76,0.014
0.999,0.08,0.016
0.950,0.20,0.088
0.960,0.46,0.050
0.760,0.27,0.119
0.980,0.77,0.013
0.940,0.13,0.103
0.970,0.59,0.034
0.980,0.78,0.013
0.830,0.56,0.039
0.780,0.65,0.032
0.870,0.22,0.114
0.860,0.10,0.143
0.960,0.47,0.049
0.770,0.46,0.054
0.980,0.79,0.012
0.999,0.09,0.016
0.970,0.60,0.032
0.820,0.49,0.056
0.980,0.80,0.012
0.960,0.48,0.047
0.970,0.61,0.032
0.850,0.01,0.165
0.830,0.57,0.038
0.960,0.49,0.047
0.950,0.21,0.086
0.970,0.62,0.031
0.999,0.10,0.016
0.940,0.14,0.102
0.960,0.50,0.045
0.970,0.63,0.029
0.770,0.47,0.053
0.780,0.66,0.031
0.950,0.22,0.085
0.800,0.09,0.164
0.760,0.28,0.120
0.820,0.50,0.061
0.960,0.51,0.044
0.999,0.11,0.015
0.970,0.64,0.029
0.830,0.58,0.037
0.990,0.00,0.060
0.960,0.52,0.044
0.999,0.12,0.015
0.970,0.65,0.028
0.870,0.23,0.111
0.950,0.23,0.082
0.780,0.67,0.030
0.960,0.53,0.043
0.970,0.66,0.026
0.940,0.15,0.099
0.830,0.59,0.036
0.770,0.48,0.052
0.999,0.13,0.015
0.960,0.54,0.042
0.970,0.67,0.026
0.950,0.24,0.082
0.860,0.11,0.141
0.820,0.51,0.045
0.780,0.68,0.029
0.999,0.14,0.015
0.990,0.01,0.060
0.960,0.55,0.040
0.970,0.68,0.025
0.760,0.29,0.119
0.830,0.60,0.034
0.850,0.02,0.165
0.960,0.56,0.040
0.950,0.25,0.080
0.970,0.69,0.024
0.870,0.24,0.111
0.999,0.15,0.015
0.770,0.49,0.051
0.960,0.57,0.038
0.940,0.16,0.098
0.970,0.70,0.022
0.780,0.69,0.028
0.990,0.02,0.060
0.820,0.52,0.043
0.950,0.26,0.078
0.970,0.71,0.022
0.960,0.58,0.038
0.830,0.61,0.034
0.970,0.72,0.017
0.800,0.10,0.163
0.999,0.16,0.015
0.960,0.59,0.037
0.940,0.17,0.095
0.770,0.50,0.048
0.950,0.27,0.076
0.970,0.73,0.021
0.760,0.30,0.107
0.960,0.60,0.036
0.999,0.17,0.015
0.820,0.53,0.042
0.870,0.25,0.110
0.990,0.03,0.061
0.970,0.74,0.016
0.960,0.61,0.034
0.950,0.28,0.076
0.940,0.18,0.094
0.970,0.75,0.015
0.830,0.62,0.033
0.960,0.62,0.033
0.999,0.18,0.015
0.860,0.12,0.141
0.970,0.76,0.015
0.960,0.63,0.032
0.950,0.29,0.074
0.999,0.19,0.015
0.970,0.77,0.014
0.820,0.54,0.042
0.940,0.19,0.094
0.770,0.51,0.048
0.780,0.70,0.027
0.990,0.04,0.061
0.830,0.63,0.032
0.960,0.64,0.031
0.970,0.78,0.014
0.870,0.26,0.105
0.760,0.31,0.107
0.999,0.20,0.015
0.970,0.79,0.013
0.950,0.30,0.071
0.850,0.03,0.164
0.780,0.71,0.026
0.940,0.20,0.092
0.970,0.80,0.012
0.999,0.21,0.015
0.820,0.55,0.040
0.830,0.64,0.031
0.770,0.52,0.046
0.950,0.31,0.071
0.800,0.11,0.161
0.990,0.05,0.061
0.999,0.22,0.015
0.780,0.72,0.025
0.999,0.23,0.015
0.950,0.32,0.070
0.820,0.56,0.040
0.830,0.65,0.030
0.870,0.27,0.104
0.760,0.32,0.101
0.999,0.24,0.015
0.770,0.53,0.046
0.990,0.06,0.060
0.780,0.73,0.025
0.950,0.33,0.067
0.860,0.13,0.137
0.999,0.25,0.014
0.980,0.00,0.080
0.800,0.12,0.160
0.820,0.57,0.038
0.999,0.26,0.014
0.950,0.34,0.067
0.780,0.74,0.023
0.830,0.66,0.029
0.820,0.58,0.038
0.770,0.54,0.044
0.999,0.27,0.014
0.990,0.07,0.060
0.950,0.35,0.066
0.999,0.28,0.014
0.870,0.28,0.102
0.850,0.04,0.163
0.780,0.75,0.022
0.760,0.33,0.102
0.800,0.13,0.156
0.830,0.67,0.028
0.950,0.36,0.064
0.820,0.59,0.037
0.999,0.29,0.014
0.980,0.01,0.080
0.990,0.08,0.059
0.770,0.55,0.043
0.780,0.76,0.022
0.999,0.30,0.014
0.950,0.37,0.063
0.830,0.68,0.027
0.999,0.31,0.013
0.860,0.14,0.137
0.820,0.60,0.035
0.999,0.32,0.013
0.990,0.09,0.059
0.780,0.77,0.021
0.870,0.29,0.098
0.770,0.56,0.041
0.950,0.38,0.063
0.800,0.14,0.155
0.999,0.33,0.013
0.830,0.69,0.027
0.980,0.02,0.080
0.760,0.34,0.099
0.999,0.34,0.013
0.950,0.39,0.061
0.999,0.35,0.013
0.990,0.10,0.059
0.770,0.57,0.041
0.820,0.61,0.034
0.780,0.78,0.020
0.999,0.36,0.012
0.830,0.70,0.026
0.950,0.40,0.061
0.999,0.37,0.012
0.860,0.15,0.133
0.870,0.30,0.098
0.780,0.79,0.019
0.999,0.38,0.012
0.800,0.15,0.151
0.990,0.11,0.057
0.820,0.62,0.034
0.770,0.58,0.040
0.760,0.35,0.093
0.950,0.41,0.060
0.980,0.03,0.079
0.999,0.39,0.012
0.850,0.05,0.159
0.830,0.71,0.025
0.999,0.40,0.012
0.950,0.42,0.057
0.999,0.41,0.012
0.990,0.12,0.057
0.870,0.31,0.095
0.999,0.42,0.011
0.830,0.72,0.024
0.800,0.16,0.149
0.999,0.43,0.011
0.860,0.16,0.132
0.820,0.63,0.033
0.999,0.44,0.011
0.980,0.04,0.079
0.780,0.80,0.018
0.990,0.13,0.056
0.760,0.36,0.090
0.999,0.45,0.011
0.830,0.73,0.023
0.999,0.46,0.006
0.820,0.64,0.031
0.999,0.47,0.010
0.870,0.32,0.092
0.990,0.14,0.055
0.999,0.48,0.010
0.830,0.74,0.022
0.800,0.17,0.148
0.820,0.65,0.031
0.999,0.49,0.010
0.860,0.17,0.129
0.980,0.05,0.079
0.830,0.75,0.021
0.870,0.33,0.093
0.990,0.15,0.055
0.850,0.06,0.156
0.830,0.76,0.020
0.800,0.18,0.141
0.830,0.77,0.019
0.990,0.16,0.055
0.870,0.34,0.088
0.860,0.18,0.126
0.990,0.17,0.053
0.830,0.78,0.019
0.870,0.35,0.088
0.830,0.79,0.018
0.990,0.18,0.053
0.860,0.19,0.123
0.800,0.19,0.140
0.830,0.80,0.017
0.990,0.19,0.053
0.870,0.36,0.084
0.850,0.07,0.154
0.800,0.20,0.138
0.990,0.20,0.052
0.860,0.20,0.122
0.870,0.37,0.084
0.990,0.21,0.051
0.800,0.21,0.136
0.860,0.21,0.122
0.870,0.38,0.084
0.990,0.22,0.051
0.840,0.00,0.169
0.990,0.23,0.050
0.870,0.39,0.080
0.850,0.08,0.149
0.860,0.22,0.116
0.990,0.24,0.048
0.990,0.25,0.048
0.870,0.40,0.080
0.860,0.23,0.115
0.990,0.26,0.047
0.870,0.41,0.077
0.990,0.27,0.046
0.840,0.01,0.169
0.850,0.09,0.146
0.860,0.24,0.113
0.870,0.42,0.074
0.860,0.25,0.113
0.870,0.43,0.076
0.870,0.44,0.071
0.860,0.26,0.106
0.850,0.10,0.146
0.840,0.02,0.169
0.870,0.45,0.070
0.860,0.27,0.106
0.860,0.28,0.106
0.870,0.46,0.067
0.850,0.11,0.146
0.870,0.47,0.068
0.860,0.29,0.101
0.870,0.48,0.066
0.840,0.03,0.168
0.860,0.30,0.100
0.870,0.49,0.061
0.860,0.31,0.096
0.850,0.12,0.144
0.870,0.50,0.062
0.870,0.51,0.060
0.860,0.32,0.094
0.870,0.52,0.055
0.840,0.04,0.164
0.860,0.33,0.095
0.870,0.53,0.057
0.850,0.13,0.142
0.860,0.34,0.090
0.870,0.54,0.057
0.870,0.55,0.057
0.860,0.35,0.090
0.870,0.56,0.053
0.840,0.05,0.164
0.860,0.36,0.088
0.850,0.14,0.140
0.870,0.57,0.047
0.860,0.37,0.085
0.870,0.58,0.043
0.850,0.15,0.136
0.870,0.59,0.043
0.860,0.38,0.086
0.870,0.60,0.033
0.860,0.39,0.082
0.840,0.06,0.163
0.850,0.16,0.135
0.870,0.61,0.046
0.860,0.40,0.079
0.870,0.62,0.031
0.850,0.17,0.134
0.860,0.41,0.079
0.870,0.63,0.030
0.870,0.64,0.040
0.860,0.42,0.073
0.850,0.18,0.129
0.870,0.65,0.040
0.860,0.43,0.074
0.870,0.66,0.028
0.850,0.19,0.126
0.860,0.44,0.073
0.870,0.67,0.027
0.870,0.68,0.026
0.860,0.45,0.070
0.850,0.20,0.125
